SpecCode,Species,Habitat,DNW,SST,SSTrange,Productivity,GBIF,Range,TP,Length,Richness,Anthozoa,Cnidaria_other,Polychaeta,Clitellata,Annelida_other,Polyplacophora,Bivalvia,Gastropoda,Cephalopoda,Mollusca_other,Brachiopoda,Ostracoda,Maxillopoda,Malacostraca,Insecta,Arthropoda_other,Ophiuroidea,Echinoidea,Holothuroidea,Echinodermata_other,Actinopterygii,Chondrichthyes,Amphibia,Reptilia,Aves,Mammalia,Chordata_other,Animalia_other,Plantae
13533,Sufflamen verres,reef-associated,-0.06,0.49,0.28,0.40,0.75,-0.91,-0.31,0.22,0.20,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
13554,Scartichthys gigas,demersal,-0.70,-0.28,1.18,3.04,-0.87,-1.32,-0.76,-0.37,-0.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13556,Bothus leopardinus,demersal,0.59,0.55,0.30,0.53,-0.29,-0.95,0.34,-0.31,0.12,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
13577,Helcogramma gymnauchen,reef-associated,-0.92,0.73,-0.78,-0.71,-1.77,0.23,-1.14,-2.08,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13601,Heteroconger digueti,bathydemersal,-1.13,0.39,1.52,-0.07,-1.15,-3.10,-0.09,0.67,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13632,Symphurus atramentatus,reef-associated,-1.13,0.44,0.64,0.89,0.05,-0.65,0.08,-0.80,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13664,Pennahia anea,demersal,-0.27,0.80,-0.89,0.79,-0.48,0.38,0.92,-0.07,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
13675,Otolithes cuvieri,benthopelagic,0.59,0.66,-0.13,3.06,-1.34,-0.94,0.72,0.19,0.10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
13683,Cheilopogon spilonotopterus,pelagic-oceanic,-0.49,0.67,-0.94,-1.20,-0.76,1.58,0.87,0.17,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
13715,Hirundichthys albimaculatus,pelagic-oceanic,-0.49,0.65,-0.75,-1.21,-0.71,1.89,-0.71,-0.33,-0.56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13720,Haemulopsis leuciscus,demersal,-0.27,0.42,0.78,1.14,0.28,-0.78,-0.40,0.24,0.11,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13740,Pomadasys panamensis,demersal,-0.27,0.44,0.67,1.02,0.08,-0.77,0.15,0.19,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
13761,Istiblennius meleagris,reef-associated,-1.13,0.51,-0.28,-0.74,-0.02,-0.16,-2.49,-0.76,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13762,Rhabdoblennius nitidus,reef-associated,-1.13,0.74,-0.68,-0.18,0.05,-0.10,-2.49,-1.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13763,Salarias sinuosus,reef-associated,-1.13,0.71,-0.74,-0.63,-0.44,0.43,-2.49,-1.67,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13764,Diplogrammus goramensis,reef-associated,-1.13,0.74,-0.80,-0.82,-0.26,0.36,0.08,-1.16,1.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13776,Lophiodes caulinaris,demersal,-0.70,0.31,0.76,1.26,-0.38,-0.52,1.80,0.22,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
13800,Bodianus scrofa,reef-associated,-1.13,-0.26,-0.26,-1.03,-1.22,-2.20,0.08,0.29,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13806,Physiculus nematopus,demersal,-1.13,0.50,0.63,0.65,-0.92,-0.81,-0.09,-0.21,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13822,Thalassoma grammaticum,reef-associated,-1.13,0.55,0.18,0.27,-0.29,-0.97,0.08,0.00,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13830,Xenomugil thoburni,pelagic-neritic,-0.70,0.59,-0.38,-0.01,0.51,-1.33,-2.00,-0.08,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13839,Halichoeres chierchiae,reef-associated,-0.06,0.57,0.36,0.65,0.48,-1.03,0.13,-0.61,0.21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
13842,Arnoglossus aspilos,demersal,-1.13,0.82,-0.92,-0.06,-0.86,0.36,0.08,-0.52,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13860,Thalassoma lucasanum,reef-associated,-1.13,0.49,0.38,0.40,1.06,-0.93,-0.01,-0.76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13954,Cyclopsetta querna,demersal,-0.49,0.49,0.51,0.99,0.00,-0.82,0.89,0.19,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
13967,Hippoglossina tetrophthalma,demersal,-0.49,0.36,1.17,1.19,-0.58,-1.22,0.06,0.11,0.14,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13980,Nicholsina denticulata,reef-associated,-1.13,0.49,0.64,0.53,-0.19,-1.02,-2.49,0.00,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13981,Scarus compressus,reef-associated,-1.13,0.34,1.25,0.46,-0.46,-1.59,-2.49,0.75,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13983,Scolecenchelys breviceps,reef-associated,-0.70,-0.82,-0.08,-0.45,-0.41,-0.53,1.80,0.62,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
13991,Ophioscion imiceps,demersal,-1.13,0.82,-0.91,0.51,-2.28,-1.82,0.08,-0.25,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13994,Odontoscion eurymesops,reef-associated,-0.27,0.18,0.95,-0.57,-1.57,-2.76,1.06,-0.25,0.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
14009,Larimus pacificus,pelagic-neritic,-0.27,0.57,-0.12,1.03,-0.63,-1.00,0.72,0.00,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14018,Isopisthus remifer,benthopelagic,0.16,0.66,0.00,1.02,-0.44,-1.21,1.32,0.11,0.17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14063,Mullus argentinae,demersal,-0.92,-0.20,1.01,1.54,-0.79,-1.34,-0.01,-0.07,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14070,Paralonchurus goodei,benthopelagic,-0.92,0.71,-0.26,0.63,-1.22,-1.18,-0.30,0.09,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14124,Oncopterus darwinii,demersal,0.37,-1.05,1.59,2.42,-0.61,-0.97,-0.30,-0.06,-2.02,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14129,Centroberyx affinis,benthopelagic,-0.49,-0.40,0.33,-0.35,1.92,-1.15,0.61,0.46,-0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
14143,Atlantoraja castelnaui,demersal,-0.06,-0.45,1.31,2.01,-0.07,-1.19,1.80,1.41,-1.11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14230,Diplectrum eumelum,demersal,0.37,0.58,0.09,0.62,-1.23,-0.86,0.41,-0.04,0.13,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
14270,Pseudoplesiops rosae,reef-associated,-1.13,0.74,-0.82,-0.74,0.09,0.53,0.08,-2.63,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14274,Pseudochromis tapeinosoma,reef-associated,0.37,0.82,-0.99,-0.41,0.11,0.41,0.08,-1.46,1.07,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
14285,Stegastes beebei,reef-associated,-0.49,0.25,0.63,-0.36,0.10,-2.17,-0.86,-0.76,0.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14286,Dunckerocampus multiannulatus,reef-associated,-0.70,0.63,-0.42,-0.10,-1.06,-0.25,0.56,-0.52,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
14295,Gerres limbatus,demersal,-1.13,0.73,-0.58,0.51,-1.16,0.65,0.08,-0.76,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14309,Helicolenus percoides,demersal,2.75,-0.73,-0.03,-0.42,1.18,-0.60,0.96,0.38,-0.44,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
14340,Platycephalus conatus,demersal,0.59,-0.73,-0.33,-0.48,-0.08,-1.13,0.94,0.78,-0.51,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
14356,Apogonops anomalus,demersal,-0.27,-0.65,-0.15,-0.36,0.93,-0.80,0.56,-0.76,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14358,Epigonus lenimen,bathydemersal,0.59,-1.02,0.03,-0.31,0.76,-0.61,0.23,-0.42,-0.65,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
14373,Parequula melbournensis,demersal,0.59,-0.77,-0.22,-0.38,0.49,-0.65,-1.17,-0.38,-0.75,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
14376,Liza argentea,demersal,-0.27,-0.54,-0.13,-0.32,0.13,-0.70,-0.97,0.34,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
14380,Scarus ferrugineus,reef-associated,-1.13,0.70,-0.41,0.08,-0.21,0.53,-2.49,0.24,0.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14382,Chlorurus genazonatus,reef-associated,-1.13,0.70,0.74,0.11,-2.03,-1.19,-2.49,-0.04,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14390,Scorpis aequipinnis,demersal,0.37,-0.75,-0.10,-0.53,0.61,-0.66,-0.09,0.22,-0.63,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
14410,Cheilodactylus nigripes,reef-associated,0.16,-0.79,-0.10,-0.45,0.74,-0.61,-0.67,0.24,-0.68,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
14413,Cheilodactylus vestitus,reef-associated,-0.92,0.12,0.12,-0.75,0.12,-1.19,-1.21,0.09,0.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14414,Dactylophora nigricans,reef-associated,-0.06,-0.75,-0.08,-0.37,0.12,-0.58,-0.97,1.31,-0.60,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
14419,Serranus hepatus,demersal,0.59,-0.51,1.78,-0.68,0.68,-0.37,0.49,-0.25,-0.70,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
14490,Diodon eydouxii,pelagic-neritic,-0.49,0.69,-0.65,-0.22,-0.79,0.92,0.44,-0.17,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
14497,Strongylura urvillii,pelagic-neritic,-1.13,0.79,-0.91,-0.63,-1.43,0.32,0.08,-0.20,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14549,Nelusetta ayraud,demersal,-0.27,-0.58,-0.05,-0.39,2.09,-0.60,0.44,1.13,-0.50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
14604,Girella zebra,reef-associated,-1.13,-0.75,-0.04,-0.44,0.67,-0.69,-2.49,0.06,-0.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14606,Arripis truttacea,benthopelagic,0.81,-0.78,-0.20,-0.52,-0.33,-0.87,1.64,1.09,-0.68,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
14620,Scorpis georgiana,reef-associated,-1.13,-0.66,-0.22,-0.58,-0.13,-1.13,-0.09,0.03,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14660,Ecsenius axelrodi,reef-associated,-1.13,0.89,-1.30,-0.98,-1.20,-0.88,-2.49,-1.71,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14701,Mugil trichodon,pelagic-neritic,-1.13,0.63,-0.66,-0.32,-0.15,-0.24,-2.49,0.36,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14956,Glaucosoma hebraicum,reef-associated,0.16,0.19,0.00,-0.23,-0.83,-1.32,1.45,1.33,0.44,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14983,Plesiops corallicola,reef-associated,0.16,0.77,-0.87,-0.61,-0.46,0.62,0.46,-0.58,1.04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
15025,Atherinomorus insularum,pelagic-neritic,-0.06,0.39,0.03,-1.04,-0.80,-1.34,-0.35,-1.27,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
15086,Caprodon longimanus,reef-associated,-0.70,-0.49,-0.04,-0.46,-0.16,-0.73,0.80,0.54,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
15095,Hypoplectrodes maccullochi,reef-associated,-0.92,-0.32,0.33,-0.20,0.93,-1.47,0.17,0.34,0.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15341,Hoplolatilus chlupatyi,reef-associated,-1.13,0.82,-0.94,-0.12,-1.61,0.22,-0.09,-0.90,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15342,Hoplolatilus purpureus,reef-associated,-1.13,0.83,-1.04,-0.16,-1.72,-0.11,-0.09,-0.90,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15346,Cheilopogon intermedius,pelagic-neritic,-0.49,0.81,-0.97,-0.40,-1.29,0.51,0.84,-0.38,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
15351,Cheilopogon pitcairnensis,pelagic-neritic,-0.49,0.65,-1.02,-1.50,-2.34,-1.89,0.84,-0.29,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
15353,Cheilopogon rapanouiensis,pelagic-neritic,-0.49,0.38,-0.23,-1.10,-3.01,-0.74,0.89,-0.07,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
15384,Aptychotrema rostrata,demersal,-0.27,0.05,0.06,-0.85,0.72,-1.50,0.77,1.13,0.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
15387,Dasyatis bennettii,demersal,-0.70,0.73,-0.66,0.13,-1.19,0.66,1.80,0.44,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15418,Okamejei kenojei,demersal,0.37,-0.13,2.20,0.23,-0.29,-0.35,1.11,0.06,0.26,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
15439,Trygonoptera testacea,demersal,0.16,-0.09,0.27,-0.14,0.63,-1.82,0.59,0.38,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
15462,Hypoatherina valenciennei,pelagic-neritic,-0.49,0.73,-0.63,0.30,0.16,0.63,-0.49,-0.98,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15471,Lycenchelys kolthoffi,bathydemersal,-0.27,-2.96,-0.22,-0.67,-0.86,0.45,-0.61,-0.32,-2.73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15474,Lycenchelys muraena,bathydemersal,-0.92,-2.23,0.19,-0.66,-1.32,-0.06,0.08,-0.35,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,Careproctus reinhardti,bathydemersal,-0.27,-2.64,0.35,-0.48,-0.37,0.65,0.51,-0.07,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
15564,Paraliparis bathybius,bathydemersal,0.16,-2.29,0.12,-0.66,-0.97,0.45,-0.30,-0.24,-2.03,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
15580,Engyprosopon xystrias,demersal,-1.13,0.62,-0.49,-0.78,-1.65,0.62,0.08,-0.69,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15623,Cottunculus thomsonii,bathydemersal,-0.92,-1.11,0.35,0.39,0.07,0.43,0.08,0.29,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15637,Gymnelus retrodorsalis,demersal,-0.49,-3.18,-0.74,-0.89,-0.67,0.92,-0.43,-0.83,-3.40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15640,Lycenchelys sarsii,bathydemersal,-0.49,-1.86,1.08,0.11,-0.85,-0.36,-0.42,-0.47,-1.29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15721,Carcharhinus tilstoni,pelagic-neritic,1.24,0.73,-0.43,-0.02,0.50,-0.20,1.80,1.82,0.80,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0
15761,Lycodes vahlii,bathydemersal,2.10,-2.57,2.28,0.39,0.77,-0.29,-0.09,0.48,-1.97,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
16282,Deltentosteus quadrimaculatus,demersal,0.16,-0.48,1.75,-0.74,0.13,-0.21,-0.40,-1.39,-0.80,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
16287,Gobius fallax,demersal,-0.92,-0.48,1.94,-0.82,-1.72,-0.39,-0.21,-1.27,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16301,Lipophrys trigloides,demersal,0.16,-0.52,1.63,-0.38,-0.26,-0.30,-0.31,-0.90,-0.65,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
16311,Nerophis maculatus,demersal,-1.13,-0.56,1.60,-0.30,-1.26,-0.28,-0.09,-0.07,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16326,Parablennius incognitus,demersal,2.10,-0.53,1.84,-0.69,-0.23,-0.43,-1.33,-1.71,-0.70,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
16330,Parablennius ruber,demersal,0.37,-1.31,0.67,0.73,-0.88,-0.88,-1.12,-0.82,-0.78,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
16551,Lestidiops affinis,bathypelagic,-0.70,0.41,-0.45,-1.06,0.68,1.53,1.28,-1.05,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16570,Malacoctenus versicolor,reef-associated,-0.06,0.67,-0.85,-0.80,-0.83,-0.42,-0.64,-1.44,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
16640,Elacatinus evelynae,reef-associated,-0.70,0.66,-0.89,-0.78,-0.21,-0.29,-0.14,-2.08,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16651,Diaphus luetkeni,bathypelagic,1.24,0.59,-0.64,-1.02,0.86,2.28,0.56,-1.67,-0.72,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
16654,Diaphus meadi,bathypelagic,1.02,-0.54,0.16,-1.07,0.07,1.50,-0.78,-1.78,-1.07,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16671,Lampadena pontifex,bathypelagic,0.81,-0.21,0.22,0.05,-1.01,0.78,-0.66,-1.07,-0.78,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16720,Symbolophorus barnardi,bathypelagic,0.81,-0.57,0.13,-1.08,0.22,1.79,-0.61,-1.02,-1.14,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16728,Coccorella atlantica,bathypelagic,-0.27,0.15,-0.16,-1.14,0.09,2.55,1.54,-0.55,-0.89,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16754,Diaphus thiollierei,bathypelagic,0.16,0.48,-0.33,-1.07,-0.82,1.84,-0.35,-1.16,-0.63,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
16759,Hygophum hanseni,bathypelagic,1.02,-0.84,0.10,-0.81,-0.17,1.35,-0.66,-1.56,-1.22,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
16854,Melamphaes danae,bathypelagic,0.16,0.68,-0.86,-1.22,-0.62,2.11,-0.38,-2.72,-0.74,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16888,Himantolophus albinares,bathypelagic,-1.13,-0.19,-0.15,-1.11,-1.70,2.46,1.28,-0.52,-1.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16897,Chaenophryne longiceps,bathypelagic,-0.27,-0.13,-0.04,-1.16,-0.45,2.41,1.11,-0.27,-1.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
16962,Parablennius pilicornis,demersal,0.37,0.10,0.42,0.67,0.16,0.00,-0.40,-0.92,0.03,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
16966,Scartella emarginata,demersal,-0.27,0.55,-0.37,1.13,-0.68,-0.36,-1.14,-1.16,0.63,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17003,Clinus nematopterus,demersal,-0.06,-0.46,-0.03,2.62,-2.41,-2.35,0.01,-1.07,-0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
17015,Pavoclinus myae,demersal,-0.92,-0.25,-0.24,2.31,-2.28,-2.68,-0.26,-1.85,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17048,Caffrogobius agulhensis,demersal,-0.27,-0.38,-0.08,2.59,-1.26,-1.82,-0.19,-1.45,-0.39,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17066,Coryphaenoides carapinus,bathydemersal,1.45,-0.59,-0.03,-0.51,-0.37,0.99,0.06,0.34,-0.78,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
